"נתונים היסטוריים - ת""א - 25",,,,,,
מתאריך 01/01/2006 עד תאריך 25/07/2016, תדירות נתונים: יומי,,,,,
,,,,,,
תאריך,מדד בסיס,מדד פתיחה,מדד נעילה,מדד גבוה,מדד נמוך,"שווי שוק כולל(אלפי ש""ח) * "
04/01/2007,945.86,942.13,941.07,946.54,938.91,367543902
03/01/2007,940.37,942.25,945.86,946.45,937.65,370104032
02/01/2007,941.13,944.39,940.37,948.42,938.2,368173097
01/01/2007,926.3,927.11,941.13,942.57,926.93,367574409
31/12/2006,928.82,922.1,926.3,928.52,917.37,362593168
28/12/2006,935.57,927.76,928.82,935.66,927.76,369629097
27/12/2006,937.03,937,935.57,941.45,934.87,372927649
26/12/2006,931.35,941.84,937.03,944.18,935.64,373230024
25/12/2006,931.15,935.37,931.35,936.15,924.08,370608856
24/12/2006,947.08,944.08,931.15,944.36,930.48,370421110
21/12/2006,948.83,946.71,947.08,950.44,946.03,376276353
20/12/2006,943.2,949.29,948.83,949.91,946.6,376649572
19/12/2006,947.69,943.81,943.2,945.71,941.16,374974770
18/12/2006,941.44,942.1,947.69,949.72,942.1,377924570
17/12/2006,940.38,941.34,941.44,942.82,939.89,374766859
14/12/2006,938.8,940.07,940.38,941.38,935.78,374847881
13/12/2006,937.11,936.66,938.8,941.32,936.11,373922478
12/12/2006,939.01,937.28,937.11,939.03,935.67,373918089
11/12/2006,934.4,937.11,939.01,940.73,936.47,374879345
10/12/2006,934.22,935.59,934.4,935.76,930.08,374065991
07/12/2006,926.69,930.24,934.22,935.16,928.63,374660155
06/12/2006,932.28,930.24,926.69,932.75,924.33,372867743
05/12/2006,925.72,930.62,932.28,933.63,929.03,374047986
04/12/2006,917.25,917.91,925.72,926.77,917.74,371689102
03/12/2006,929.59,926.44,917.25,926.83,916.35,368613838
30/11/2006,931.21,935.58,929.59,936.67,926.02,372955390
29/11/2006,922.02,923.68,931.21,932.14,923.46,375115801
28/11/2006,924.68,921.52,922.02,925.63,918.16,373721816
27/11/2006,919.49,923.49,924.68,928.99,923.05,374013617
26/11/2006,915.24,920.72,919.49,925.37,914.82,372903017
23/11/2006,924.81,921.3,915.24,924.65,911.5,370679852
22/11/2006,917.82,921.28,924.81,927.85,920.72,373700997
21/11/2006,916.1,914.52,917.82,921.95,912.37,370614394
20/11/2006,920.29,917.32,916.1,918.49,913.77,368355233
19/11/2006,923.02,926.85,920.29,927.09,917,368620515
16/11/2006,917.48,920.19,923.02,924.34,919.05,369628631
15/11/2006,921.05,920.6,917.48,921.4,916.34,354619428
14/11/2006,919.67,922.33,921.05,923.27,916.93,357061040
13/11/2006,913.76,916.3,919.67,921.55,915.17,357660334
12/11/2006,912.32,913.94,913.76,915.35,912.23,355748128
09/11/2006,912.57,913.14,912.32,917.06,909.81,358046596
08/11/2006,911.81,906.69,912.57,914.07,901.67,358725169
07/11/2006,913.09,916.96,911.81,917.82,906.17,359595702
06/11/2006,907.61,907.27,913.09,915.89,907.09,359952087
05/11/2006,889.17,887.65,907.61,908.5,884.56,357018873
02/11/2006,899,892.89,889.17,897.92,886.9,351075434
01/11/2006,897.39,899.28,899,902.71,894.89,355823244
31/10/2006,893.71,899.01,897.39,903.8,895.68,353133248
30/10/2006,894.01,893.71,893.71,900.2,891.83,353600154
29/10/2006,893.01,890.18,894.01,894.8,889.8,354590556
26/10/2006,873.82,887.42,893.01,893.81,884.05,354491734
25/10/2006,870.87,872.22,873.82,875.45,866.51,349226423
24/10/2006,880.52,879.74,870.87,881.22,867.72,347876419
23/10/2006,875.96,877.58,880.52,881.62,874.11,351967845
22/10/2006,876.17,876.34,875.96,879.4,873.14,349854190
19/10/2006,873.43,874.98,876.17,878.23,872.41,352151637
18/10/2006,866.74,871.06,873.43,876.74,870.77,350921860
17/10/2006,871.54,867.06,866.74,872.52,865.26,351676297
16/10/2006,870.65,877.72,871.54,880.79,868.79,353517891
15/10/2006,865.81,868.7,870.65,870.89,863.32,352289512
12/10/2006,859.31,859.56,865.81,866.33,859.34,351581691
11/10/2006,864.75,861.95,859.31,863.77,858.73,350135172
10/10/2006,863.83,867.91,864.75,868.91,859.87,351258716
09/10/2006,858.17,856.04,863.83,866,855.72,351528826
08/10/2006,858.01,859.06,858.17,859.3,854.56,349077055
05/10/2006,849.86,858.04,858.01,864,857.35,347486157
04/10/2006,841.27,843.89,849.86,851.66,843.33,343372473
03/10/2006,836.3,833.28,841.27,842.03,832.74,339794155
28/09/2006,824.76,836.62,836.3,838.95,833.5,336116069
27/09/2006,821.16,822.02,824.76,825.31,820.48,332796657
26/09/2006,821.02,823.27,821.16,824.8,818.45,333258444
25/09/2006,819.65,820.92,821.02,824.27,819.64,332078211
21/09/2006,822.86,822.18,819.65,825.91,818.56,330131823
20/09/2006,814.91,814.83,822.86,823.36,814.15,335896483
19/09/2006,815.85,815.49,814.91,819.24,814.38,334550307
18/09/2006,813.62,814.4,815.85,818.78,812.89,335668385
17/09/2006,805.2,814.05,813.62,816.19,812.64,335929253
14/09/2006,803.72,804.8,805.2,808.87,802.63,333780708
13/09/2006,792.7,799.16,803.72,805.76,799.16,333645836
12/09/2006,783.28,785.53,792.7,794.32,784.14,328655834
11/09/2006,783.65,782.67,783.28,784.48,781.21,324920176
10/09/2006,782,785.42,783.65,786.85,780.33,325105990
07/09/2006,784.88,778.86,782,784.09,777.22,325284623
06/09/2006,791.97,791.8,784.88,793.02,783.24,327003056
05/09/2006,796.84,797.1,791.97,802.17,790.17,328826944
04/09/2006,799.94,798.39,796.84,798.39,792.86,330085572
03/09/2006,803.74,805.95,799.94,809.06,797.07,331997789
31/08/2006,804.45,806.88,803.74,808.3,803.44,332212740
30/08/2006,804.97,804.46,804.45,808.85,803.85,332487631
29/08/2006,796.88,803.21,804.97,806.99,801.06,333003067
28/08/2006,801.45,801.92,796.88,807.68,791.22,332288597
27/08/2006,815.51,811.56,801.45,813.72,799.77,334161507
24/08/2006,816.03,813.58,815.51,817.15,809.56,335533453
23/08/2006,812.55,813.61,816.03,819.18,812.26,335730422
22/08/2006,815.72,817.65,812.55,818.12,807.44,333925327
21/08/2006,819.7,816.84,815.72,818.12,814.61,333988631
20/08/2006,820.09,819.13,819.7,824.18,816.75,336293070
17/08/2006,802.8,811.12,820.09,820.97,806.85,337793356
16/08/2006,801.47,804.55,802.8,806.5,800.46,331171961
15/08/2006,800.44,801.4,801.47,807.43,789.7,331796897
14/08/2006,800.29,804.08,800.44,806.8,798.64,332261370
13/08/2006,778.03,792.74,800.29,802.29,789.28,331785150
10/08/2006,792.45,786.45,778.03,786.45,770.25,325614200
09/08/2006,806.93,806.57,792.45,806.57,790.67,332358403
08/08/2006,798.75,808.6,806.93,810.07,805.02,336256737
07/08/2006,806.97,798.12,798.75,799.56,795.12,331369728
06/08/2006,804.59,809.6,806.97,811.22,801.34,336570662
02/08/2006,790.46,795.42,804.59,806.22,795.42,333097496
01/08/2006,801.11,794.13,790.46,797.87,789.65,325767512
31/07/2006,786.03,799.52,801.11,802.97,794.52,328550494
30/07/2006,779.81,791.99,786.03,796.93,782.67,324589996
27/07/2006,776.76,778.79,779.81,782.35,774.15,323497948
26/07/2006,789.87,789.03,776.76,790.45,775.04,319339619
25/07/2006,782.81,789.47,789.87,790.66,783.05,320557022
24/07/2006,781.46,787.44,782.81,792.05,781.04,313957687
23/07/2006,788.34,777.8,781.46,783.21,774.53,315261800
20/07/2006,778.94,789.65,788.34,792.99,786.71,320858660
19/07/2006,784.12,778.13,778.94,782.95,771.2,317585012
18/07/2006,766.19,773.4,784.12,788.93,773.4,317576113
17/07/2006,772.74,762.95,766.19,775.09,752.41,313757244
16/07/2006,748.84,723.55,772.74,775.9,718.6,314581308
13/07/2006,782.06,754.51,748.84,757.01,740.22,308899947
12/07/2006,816.37,821.76,782.06,822.17,776.45,319465858
11/07/2006,826.45,822.79,816.37,826.02,815.24,330320356
10/07/2006,817.53,822.25,826.45,828.11,821.22,333975926
09/07/2006,816.31,810.52,817.53,819.56,809.01,330630418
06/07/2006,804.13,807.33,816.31,817.41,801.63,331515895
05/07/2006,821.15,814.2,804.13,821.72,803.05,327981665
04/07/2006,805.8,811.24,821.15,821.94,811.24,333891554
03/07/2006,797.89,799.53,805.8,808.71,795.24,327844580
02/07/2006,779.69,785.79,797.89,798.58,784.92,323783958
29/06/2006,785,782.22,779.69,787.79,776.54,320636591
28/06/2006,796.32,786.44,785,789.62,782.48,319048776
27/06/2006,800.5,800.16,796.32,800.93,793.81,323396423
26/06/2006,799.34,803.16,800.5,804.21,796.96,324654761
25/06/2006,814.25,811.48,799.34,814.19,798.21,323976495
22/06/2006,819.13,824.62,814.25,825.76,812.37,324430637
21/06/2006,813.86,815.36,819.13,820.03,810.23,335590110
20/06/2006,817.93,812.24,813.86,816.91,809.06,337664787
19/06/2006,820.1,817.67,817.93,825.22,816.37,339421933
18/06/2006,827.47,831.05,820.1,831.59,817.93,339534483
15/06/2006,822.52,828.86,827.47,832,826.23,343201644
14/06/2006,814.28,817.66,822.52,823.26,809.81,342283260
13/06/2006,820.9,806.24,814.28,818.19,805.33,339952859
12/06/2006,817.56,821.83,820.9,826.2,814.73,342899871
11/06/2006,829.36,820.14,817.56,822.28,811.84,341439919
08/06/2006,836.17,820.99,829.36,831.85,820.76,346742965
07/06/2006,830.62,837.55,836.17,838.93,832.18,348528485
06/06/2006,847.03,833.07,830.62,837.44,829.85,344581794
05/06/2006,852.13,851.79,847.03,851.79,846.1,352777679
04/06/2006,852.15,859.64,852.13,863.05,849.43,355370076
31/05/2006,860.58,848.4,852.15,857.34,848.19,353962037
30/05/2006,869.88,869.84,860.58,874.03,859.73,358350005
29/05/2006,860.06,868.33,869.88,870.91,863.5,363341250
28/05/2006,853.72,871.09,860.06,872.33,857.63,359258649
25/05/2006,858.45,847.99,853.72,856.66,843.17,352418590
24/05/2006,870,863.45,858.45,865.07,853.13,355470962
23/05/2006,858.29,858.14,870,877.52,856.96,360383235
22/05/2006,881.46,873.78,858.29,874.65,857.24,355523097
21/05/2006,891.43,888.39,881.46,888.5,879.59,362492602
18/05/2006,893.67,886.39,891.43,895.06,882.93,369646431
17/05/2006,898.98,901.49,893.67,904.52,889.89,369900518
16/05/2006,884.2,888.44,898.98,900.72,888.1,371149785
15/05/2006,885.48,883.43,884.2,886.66,874.72,367459514
14/05/2006,896.85,888.01,885.48,891.56,884.87,367046823
11/05/2006,895.56,899.14,896.85,903.3,893.65,372523432
10/05/2006,896.12,896.55,895.56,899.75,893.38,373062136
09/05/2006,893.5,889.08,896.12,900.91,889.08,384174700
08/05/2006,895.79,895.93,893.5,899.73,892.69,383964575
07/05/2006,872.23,889.2,895.79,897.23,886.29,385983011
04/05/2006,867.8,874.62,872.23,874.75,869.63,379394304
01/05/2006,864.95,866.26,867.8,871.06,863.9,374003764
30/04/2006,860.78,863.04,864.95,867.05,862.99,368732330
27/04/2006,859.45,861.22,860.78,862.25,855.46,369414048
26/04/2006,859.95,861.51,859.45,861.51,855.11,368204274
25/04/2006,852.95,855.37,859.95,860.61,854.86,367387544
24/04/2006,853.47,851.59,852.95,855.54,850.55,365882054
23/04/2006,856.32,857.27,853.47,860.33,852.85,364578248
20/04/2006,843.74,846.29,856.32,857.09,845.9,366944679
17/04/2006,842.18,840.52,843.74,849.05,838.71,366125488
16/04/2006,846.72,847.95,842.18,848.71,841.03,365610794
11/04/2006,846.28,846.27,846.72,848.97,845.49,364351083
10/04/2006,842.55,844.59,846.28,848.04,843.26,365468768
09/04/2006,839.42,835.57,842.55,843.42,832.91,365693007
06/04/2006,837.37,841.52,839.42,845.28,836.73,369162087
05/04/2006,837.73,841.25,837.37,844.83,836.4,369746648
04/04/2006,823.27,826.78,837.73,838.29,826.65,371016088
03/04/2006,808.49,812.27,823.27,824.98,812.16,365804569
02/04/2006,813.82,813.14,808.49,813.14,803.49,359437296
30/03/2006,821.93,821.49,813.82,825.87,809.68,362323646
29/03/2006,837.13,829.47,821.93,829.52,817.35,366830508
27/03/2006,835.81,835.16,837.13,840.07,832.57,372588303
26/03/2006,844.2,844.75,835.81,846.53,834.45,372070988
23/03/2006,842.47,844.91,844.2,847.96,842.54,374492915
22/03/2006,839.03,836.34,842.47,843.27,834.54,374741824
21/03/2006,840.72,839.69,839.03,841.28,837.3,373082703
20/03/2006,839.92,840.09,840.72,843,837.94,374485955
19/03/2006,832.32,835.77,839.92,840.91,834.45,374352698
16/03/2006,825.63,824.45,832.32,832.32,824.37,371220430
15/03/2006,826.14,829.91,825.63,830.59,825.01,368070760
13/03/2006,820.7,824.62,826.14,827,821.93,368099726
12/03/2006,813.97,817.61,820.7,821.63,816.64,366120764
09/03/2006,809.79,813.71,813.97,816.4,812.27,363357210
08/03/2006,812.26,812.22,809.79,813.83,803.69,362742155
07/03/2006,819.56,816.56,812.26,817.52,812.01,363743076
06/03/2006,813.96,818.82,819.56,823.04,815.39,368540298
05/03/2006,807.97,807.92,813.96,814.58,806.15,367789328
02/03/2006,806.12,812.42,807.97,813.83,807.12,368910647
01/03/2006,799.9,798.01,806.12,806.93,797.89,366220750
28/02/2006,801.55,808.35,799.9,810.25,798.32,362778876
27/02/2006,789.46,793.57,801.55,802.33,792.58,365396835
26/02/2006,785.68,787.89,789.46,791.38,784.93,360589936
23/02/2006,791.03,789.29,785.68,793.33,784.6,358357240
22/02/2006,791.67,790.04,791.03,793.15,784.79,357306587
21/02/2006,794.75,798.57,791.67,802.45,790.2,357711224
20/02/2006,785.78,786.69,794.75,795.73,783.08,359219594
19/02/2006,794.65,789.94,785.78,790.72,783.51,355648360
16/02/2006,799.75,804.7,794.65,806.81,793.16,358855197
15/02/2006,798.3,799.93,799.75,801.34,793.74,358415826
14/02/2006,808.61,805.49,798.3,806.34,796.09,359827011
13/02/2006,810.73,810.23,808.61,814,806.54,363361813
12/02/2006,809.7,806.4,810.73,815.85,805.72,361878048
09/02/2006,807.37,813.08,809.7,815.16,808.62,360863912
08/02/2006,806.94,803.25,807.37,811.83,797.9,359091846
07/02/2006,813.39,806.56,806.94,808,797.65,360140014
06/02/2006,817.64,820.8,813.39,822.23,808.93,363813077
05/02/2006,827.54,819.91,817.64,822.48,815.8,363959701
02/02/2006,827.52,832.87,827.54,834.31,825.55,371476359
01/02/2006,823.57,827.49,827.52,830.03,820.92,371991952
31/01/2006,832.81,838.55,823.57,842.27,821.41,369632160
30/01/2006,838.13,837.35,832.81,838.23,827.2,369271086
29/01/2006,846.78,843.95,838.13,848.06,837.41,370304878
26/01/2006,852.33,850.45,846.78,853.49,839.68,373947011
25/01/2006,838.26,842,852.33,853.29,841.28,350844251
24/01/2006,835.64,838.08,838.26,840.51,835.18,346634528
23/01/2006,836.82,838.63,835.64,841.18,834.24,347474831
22/01/2006,838.47,830.62,836.82,837.31,829.94,348271918
19/01/2006,830.15,837.22,838.47,840.3,836.21,349416672
18/01/2006,834.97,829.95,830.15,830.86,826.69,346785973
17/01/2006,839.39,839.43,834.97,842.39,833.61,348030689
16/01/2006,830.31,833.06,839.39,843.09,831.67,351792585
15/01/2006,825.69,822.86,830.31,831.01,822.73,348715049
12/01/2006,824.45,823.47,825.69,826.5,820.5,348489705
11/01/2006,814.65,825.07,824.45,827.01,820.31,347481905
10/01/2006,822.32,817.17,814.65,824.76,813.86,344725391
09/01/2006,833.19,835.82,822.32,839.51,817.05,345542185
08/01/2006,816.09,828.84,833.19,834.21,825.13,348806509
05/01/2006,849.25,803.47,816.09,816.73,796.96,342472072
04/01/2006,843.96,845.69,849.25,853.53,843.68,353006850
03/01/2006,841.21,845.25,843.96,854.51,842.72,352244514
02/01/2006,826.04,827.63,841.21,842.03,826.82,351661736
01/01/2006,823.42,820.96,826.04,827.25,817.92,345572588
